,Name,Duration,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_subj,Imp_avg,Flow_subj,Flow_avg,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Q4c,Q5a,Q5b,Q6a,Q6b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,LZ,CTW,LZ_avg,CTW_avg,p_LZ,p_CTW,p_LZ_avg,p_CTW_avg,p_MIR_entropy,p_MIR_entropy_avg,p_MIR_rms,p_MIR_rms_avg,p_MIR_novelty,p_MIR_novelty_avg,p_var_entropy,p_var_entropy_avg,g_LZ,g_CTW,g_LZ_avg,g_CTW_avg,g_MIR_entropy,g_MIR_entropy_avg,g_MIR_rms,g_MIR_rms_avg,g_MIR_novelty,g_MIR_novelty_avg,g_var_entropy,g_var_entropy_avg,annot_frac,Condition,Pair
10,P3_D5_G1_M5_R1_T1,10.6,P3,MI,DI,Z3,A2,2.27,3.825072854566274,4.805555555555555,3.3482184040237573,5.131578947368421,0.09658932426347117,0.0829743815255892,IMP1,4.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.7248130362582281,0.7246247009487782,0.006800982061782187,0.008552928712222801,0.19045374759652936,0.3155787177192854,51.9341486985689,51.727404319257666,0.7248130362582281,0.7246247009487782,0.006800982061782187,0.008552928712222801,0.19045374759652936,0.3155787177192854,51.9341486985689,51.727404319257666,0.0829743815255892,0.09658932426347117,0.16838918603722516,0.21780164004117014,0.1066813476757575,0.13522736701080199,0.14099406184047486,0.18267551642255497,0.7644299747854052,0.8014427468260309,0.004269833773634153,0.005508020122987453,0.22116148314625408,0.3975775687881136,19.220712405177064,15.44887722180936,0.3088878236624875,0.36234926422024616,0.1607009361789275,0.2797503466033338,0.6209411201663542,0.6673190320001422,0.0031391146742560743,0.0016497109971077431,0.5772275472088433,0.5272054292445313,16.937845174225988,15.052602436922825,,D5_M5,P3_D5
11,P3_D5_G1_M5_R1_T1,10.8,P3,MI,DI,Z3,A2,2.28,3.949403686043067,4.805555555555555,2.4223291434134966,5.131578947368421,0.24393203875136785,0.19244478404254306,IMP1,4.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.7474240834574309,0.7246247009487782,0.010225266893459463,0.008552928712222801,0.29886352756373563,0.3155787177192854,52.41220417239084,51.727404319257666,0.7474240834574309,0.7246247009487782,0.010225266893459463,0.008552928712222801,0.29886352756373563,0.3155787177192854,52.41220417239084,51.727404319257666,0.19244478404254306,0.24393203875136785,0.16838918603722516,0.21780164004117014,0.05857015166512177,0.06396602402929824,0.14099406184047486,0.18267551642255497,0.7879170482311587,0.8014427468260309,0.0055061030976490885,0.005508020122987453,0.5021496115548576,0.3975775687881136,18.27738862451648,15.44887722180936,0.12271841301263613,0.24236243300027424,0.1607009361789275,0.2797503466033338,0.7214877696774377,0.6673190320001422,0.0023588540294255823,0.0016497109971077431,0.5189055142232636,0.5272054292445313,13.808899121674791,15.052602436922825,,D5_M5,P3_D5
12,P3_D5_G1_M5_R1_T1,11.4,P3,MI,DI,Z3,A2,2.29,2.307560826103032,4.805555555555555,2.987688739343834,5.131578947368421,0.1378851815394957,0.1234156767229352,IMP0,4.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.7445930305143998,0.7246247009487782,0.007506461310022325,0.008552928712222801,0.27748579790428834,0.3155787177192854,51.555802090625434,51.727404319257666,0.7445930305143998,0.7246247009487782,0.007506461310022325,0.008552928712222801,0.27748579790428834,0.3155787177192854,51.555802090625434,51.727404319257666,0.1234156767229352,0.1378851815394957,0.16838918603722516,0.21780164004117014,0.15618707110699145,0.17372813800729273,0.14099406184047486,0.18267551642255497,0.7816169551240341,0.8014427468260309,0.00525219481724479,0.005508020122987453,0.31509257371506083,0.3975775687881136,18.876382243783038,15.44887722180936,0.0041835822617944,0.0004299302129161,0.1607009361789275,0.2797503466033338,0.7417364041184229,0.6673190320001422,0.00036322802986007947,0.0016497109971077431,0.4245738715287367,0.5272054292445313,11.229711169145562,15.052602436922825,,D5_M5,P3_D5
13,P3_D5_G1_M5_R1_T1,10.5,P3,MI,DI,Z2,A2,2.3,2.4474322244928786,4.805555555555555,4.3052500649842775,5.131578947368421,0.3530921049869274,0.31097961479338476,IMP0,4.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.7710858326380043,0.7246247009487782,0.014125943197765809,0.008552928712222801,0.19250797355637445,0.3155787177192854,54.30439067657485,51.727404319257666,0.7710858326380043,0.7246247009487782,0.014125943197765809,0.008552928712222801,0.19250797355637445,0.3155787177192854,54.30439067657485,51.727404319257666,0.31097961479338476,0.3530921049869274,0.16838918603722516,0.21780164004117014,0.30330971398009504,0.41813826030828416,0.14099406184047486,0.18267551642255497,0.800690966638101,0.8014427468260309,0.011322263204498655,0.005508020122987453,0.19017330571630295,0.3975775687881136,22.034100623397666,15.44887722180936,0.03207413067375717,0.05181209219354604,0.1607009361789275,0.2797503466033338,0.7609165593445562,0.6673190320001422,0.0002738271646216316,0.0016497109971077431,0.6153577588857626,0.5272054292445313,12.254108467552333,15.052602436922825,,D5_M5,P3_D5
14,P3_D5_G1_M5_R1_T1,8.8,P3,MI,DI,Z2,A1,2.31,2.7707651106950024,4.805555555555555,4.6721996087493345,5.131578947368421,0.5494251743814372,0.3671093434724598,IMP0,3.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.7954028010023654,0.7246247009487782,0.016114981228067825,0.008552928712222801,0.22930283739205062,0.3155787177192854,54.30465652021061,51.727404319257666,0.7954028010023654,0.7246247009487782,0.016114981228067825,0.008552928712222801,0.22930283739205062,0.3155787177192854,54.30465652021061,51.727404319257666,0.3671093434724598,0.5494251743814372,0.16838918603722516,0.21780164004117014,0.2782082204093285,0.3919281894476092,0.14099406184047486,0.18267551642255497,0.8275040255469752,0.8014427468260309,0.010895485171063053,0.005508020122987453,0.31763387040385344,0.3975775687881136,21.51857501738442,15.44887722180936,0.15897612594818775,0.24483655227967113,0.1607009361789275,0.2797503466033338,0.7319246022345826,0.6673190320001422,0.002014225548082093,0.0016497109971077431,0.59274187386257,0.5272054292445313,16.0008545668565,15.052602436922825,,D5_M5,P3_D5
15,P3_D5_G1_M5_R1_T1,15.9,P3,MI,DI,Z3,A1,2.32,4.914616256476347,4.805555555555555,6.080674424579712,5.131578947368421,0.7362045707143033,0.6944746554578728,IMP1,6.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.8057250048993853,0.7246247009487782,0.023479618905078437,0.008552928712222801,0.28539659609106494,0.3155787177192854,54.29136717529154,51.727404319257666,0.8057250048993853,0.7246247009487782,0.023479618905078437,0.008552928712222801,0.28539659609106494,0.3155787177192854,54.29136717529154,51.727404319257666,0.6944746554578728,0.7362045707143033,0.16838918603722516,0.21780164004117014,0.3739076646478758,0.45342239091087,0.14099406184047486,0.18267551642255497,0.8383989157938502,0.8014427468260309,0.01623373118297382,0.005508020122987453,0.3315964659323489,0.3975775687881136,20.83386179530329,15.44887722180936,0.1793710894744355,0.30253794960567004,0.1607009361789275,0.2797503466033338,0.748733325528527,0.6673190320001422,0.0021850214220390154,0.0016497109971077431,0.5060232262592259,0.5272054292445313,15.487285296486787,15.052602436922825,,D5_M5,P3_D5
16,P3_D5_G1_M5_R1_T1,5.4,P3,MI,DI,Z3,A1,2.33,6.330207244256108,4.805555555555555,6.673556937674528,5.131578947368421,0.9401694403019208,0.4915709157608437,IMP2,2.0,6,5,6,4,7,7,6,7,6.0,3,3,7,5,6,,,,,,,,6.75,4.833333333333333,5.791666666666666,D5,M5,R1,0.7808025836912245,0.7246247009487782,0.02513171795942695,0.008552928712222801,1.037400345002471,0.3155787177192854,55.56485193661037,51.727404319257666,0.7808025836912245,0.7246247009487782,0.02513171795942695,0.008552928712222801,1.037400345002471,0.3155787177192854,55.56485193661037,51.727404319257666,0.4915709157608437,0.9401694403019208,0.16838918603722516,0.21780164004117014,0.4999380802844325,1.0633446172183616,0.14099406184047486,0.18267551642255497,0.8178196630074305,0.8014427468260309,0.02080263962087505,0.005508020122987453,0.955896097734392,0.3975775687881136,23.272710814712447,15.44887722180936,0.010458955654486,0.0050842308176446,0.1607009361789275,0.2797503466033338,0.7903998719435459,0.6673190320001422,0.0004660051567743744,0.0016497109971077431,0.9129958844040508,0.5272054292445313,14.240644450004783,15.052602436922825,,D5_M5,P3_D5
17,P8_D1_G4_M6_R1_T1,7.7,G4,MC,DC,Z2,A1,12.1,4.0,4.375,4.0,4.888888888888889,0.17154657940165424,0.08576343636678546,IMP1,1.0,5,5,3,5,2,2,5,6,5.0,3,4,2,6,6,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.25,4.0,3.625,D1,M6,R1,0.8036737384071583,0.7643314878285667,0.011436205635865285,0.028341476387888618,0.7775479008268268,0.37913231511578555,54.043403820885416,54.824312979819496,0.8036737384071583,0.7643314878285667,0.011436205635865285,0.028341476387888618,0.7775479008268268,0.37913231511578555,54.043403820885416,54.824312979819496,0.08576343636678546,0.17154657940165424,0.17910254872114464,0.2279466682273911,0.071120898450505,0.10610359180658657,0.15208551986993807,0.17676290142186277,0.7879360564880994,0.7484386286133704,0.01156882274765628,0.03497600159409016,0.7041576882517594,0.38322032377745446,24.6811031788782,24.395400721210695,0.05334067383787875,0.07322102444806315,0.19159676061109823,0.2666917370691342,0.5584290052219438,0.6082407352895598,0.0043637654797961676,0.015827831275003836,0.7865444360839433,0.3951852899639414,52.21375610751252,53.84277254640225,,D1_M6,P8_D1
18,P8_D1_G4_M6_R1_T1,6.6,G4,MC,DI,Z2,A1,12.2,4.0,4.375,4.0,4.888888888888889,0.249661247069031,0.2342806066604872,IMP1,1.0,5,5,3,5,2,2,5,6,5.0,3,4,2,6,6,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.25,4.0,3.625,D1,M6,R1,0.7697412238913166,0.7643314878285667,0.030216348198946853,0.028341476387888618,0.17399928350841734,0.37913231511578555,57.1753112095994,54.824312979819496,0.7697412238913166,0.7643314878285667,0.030216348198946853,0.028341476387888618,0.17399928350841734,0.37913231511578555,57.1753112095994,54.824312979819496,0.2342806066604872,0.249661247069031,0.17910254872114464,0.2279466682273911,0.1328287368119726,0.16607694292350045,0.15208551986993807,0.17676290142186277,0.7570571205329522,0.7484386286133704,0.034896867848012124,0.03497600159409016,0.1648695427961716,0.38322032377745446,25.60963774809273,24.395400721210695,0.1045895565448603,0.1125741321042666,0.19159676061109823,0.2666917370691342,0.6010908174832515,0.6082407352895598,0.008834432243227419,0.015827831275003836,0.222819211358274,0.3951852899639414,53.85591131922045,53.84277254640225,,D1_M6,P8_D1
19,P8_D1_G4_M6_R1_T1,6.6,G4,MC,DI,Z2,A1,12.3,4.0,4.375,4.0,4.888888888888889,0.2361299331735067,0.17466455942991682,IMP1,1.0,5,5,3,5,2,2,5,6,5.0,3,4,2,6,6,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.25,4.0,3.625,D1,M6,R1,0.7757081065092929,0.7643314878285667,0.0273067604049661,0.028341476387888618,0.22489447886996186,0.37913231511578555,55.98410914377774,54.824312979819496,0.7757081065092929,0.7643314878285667,0.0273067604049661,0.028341476387888618,0.22489447886996186,0.37913231511578555,55.98410914377774,54.824312979819496,0.17466455942991682,0.2361299331735067,0.17910254872114464,0.2279466682273911,0.1934906796079916,0.21456979931548043,0.15208551986993807,0.17676290142186277,0.7536407732080612,0.7484386286133704,0.03699345039964819,0.03497600159409016,0.2201027161964454,0.38322032377745446,25.875193295380967,24.395400721210695,0.0941306008903743,0.10600188272687339,0.19159676061109823,0.2666917370691342,0.6117114551268937,0.6082407352895598,0.008539309375079908,0.015827831275003836,0.21439251011152458,0.3951852899639414,53.50458189317937,53.84277254640225,,D1_M6,P8_D1
20,P8_D1_G4_M6_R1_T1,6.6,G4,MC,DI,Z2,A1,12.4,4.0,4.375,4.0,4.888888888888889,0.2872594831501757,0.22905112883324413,IMP1,1.0,5,5,3,5,2,2,5,6,5.0,3,4,2,6,6,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.25,4.0,3.625,D1,M6,R1,0.7633560470382107,0.7643314878285667,0.03696968657555286,0.028341476387888618,0.1982683174421606,0.37913231511578555,56.14743369955096,54.824312979819496,0.7633560470382107,0.7643314878285667,0.03696968657555286,0.028341476387888618,0.1982683174421606,0.37913231511578555,56.14743369955096,54.824312979819496,0.22905112883324413,0.2872594831501757,0.17910254872114464,0.2279466682273911,0.22905112883324413,0.2555863007251045,0.15208551986993807,0.17676290142186277,0.7407391310726983,0.7484386286133704,0.04978590284701881,0.03497600159409016,0.3008893367434602,0.38322032377745446,25.943217829547716,24.395400721210695,0.10877313880665475,0.12287730667976575,0.19159676061109823,0.2666917370691342,0.6178793926887807,0.6082407352895598,0.009561942315318206,0.015827831275003836,0.2531570352648156,0.3951852899639414,53.83283268148224,53.84277254640225,,D1_M6,P8_D1
21,P8_D1_G4_M6_R1_T1,6.4,G4,MC,DI,Z3,A1,12.5,4.0,4.375,4.0,4.888888888888889,0.3564977740905257,0.3263194164199643,IMP1,1.0,5,5,3,5,2,2,5,6,5.0,3,4,2,6,6,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.25,4.0,3.625,D1,M6,R1,0.7576513537359932,0.7643314878285667,0.034544557233561035,0.028341476387888618,0.2305251415261946,0.37913231511578555,55.62058490900711,54.824312979819496,0.7576513537359932,0.7643314878285667,0.034544557233561035,0.028341476387888618,0.2305251415261946,0.37913231511578555,55.62058490900711,54.824312979819496,0.3263194164199643,0.3564977740905257,0.17910254872114464,0.2279466682273911,0.21231679978606643,0.2327599814189249,0.15208551986993807,0.17676290142186277,0.727241407781552,0.7484386286133704,0.05104109158771944,0.03497600159409016,0.319387259018492,0.38322032377745446,25.53203840333014,24.395400721210695,0.1443335880319073,0.170045483611513,0.19159676061109823,0.2666917370691342,0.6100173233750418,0.6082407352895598,0.010637368053824887,0.015827831275003836,0.30375359425852594,0.3951852899639414,54.31738522415003,53.84277254640225,,D1_M6,P8_D1
